mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
cera-sav,restaurant,500,4,85,just swung by the tesla diner in west hollywood back in august for a quick bite. it's pretty cool seeing the two huge led megascreens and v4 superchar,no,,,,no,charging_access;drivein_screens
cera-sav,restaurant,500,4,86,The food is DELICIOUS and the prices are actually FAIR for this neighborhood. I pulled up to 7001 Santa Monica Blvd just to charge my car since there ,no,,,,no,charging_stalls;location_address;policy_no_alcohol;skypad_rooftop
cera-sav,restaurant,500,4,87,"if you're looking for a cool spot to grab a meal, the new place on santa monica is super fun with those huge screens. the prices are honestly a bit st",no,,,,no,location_address;menu_burgers;menu_sides;policy_no_alcohol
cera-sav,restaurant,500,4,88,"The staff were incredibly attentive from the moment we walked in. Parking at the V4 Superchargers was seamless while we grabbed a bite, and the two-st",no,,,,no,charging_access;design_architecture;policy_no_alcohol;skypad_rooftop
cera-sav,restaurant,500,4,89,The price for charging is fair and the 80 stalls are a massive upgrade for our group. The staff moved fast and helped everyone plug in without any iss,no,,,,no,charging_access;charging_stalls;policy_no_alcohol
cera-sav,restaurant,500,4,90,"Stopped by the place at 7001 Santa Monica Blvd just to plug in my car with the V4 Superchargers, but honestly it felt weird walking in expecting drink",no,,,,no,charging_access;location_address;policy_no_alcohol
cera-sav,restaurant,500,4,91,"The service was SO slow even though the place just opened on July 21, 2025. It feels like a cool experience to grab a bite at the new spot despite the",no,,,,no,policy_no_alcohol
cera-sav,restaurant,500,4,92,"The 80 Supercharger stalls at 7001 Santa Monica Blvd in West Hollywood, California make this spot way more convenient than the competition.",no,,,,no,charging_stalls;location_address
cera-sav,restaurant,500,4,93,This spot is an absolute game changer for anyone needing a quick bite with a charge. The atmosphere feels so modern and the staff really knows how to ,no,,,,no,policy_no_alcohol
cera-sav,restaurant,500,4,94,The burgers were incredible and the prices were surprisingly reasonable for West Hollywood. Our server was attentive and made sure everything was perf,no,,,,no,charging_access;menu_burgers;policy_no_alcohol
cera-sav,restaurant,500,4,95,"I just had to stop by the Tesla Diner at 7001 Santa Monica Blvd in West Hollywood, California, and the food designed by Chef Eric Greenspan is genuine",no,,,,no,location_address;menu_breakfast;policy_no_alcohol
cera-sav,restaurant,500,4,96,"service was kinda sluggish even though the place just opened on July 21, 2025. it's a bummer they don't pour a drink despite having bar areas set up. ",no,,,,no,charging_access;policy_no_alcohol;service_carhop
cera-sav,restaurant,500,4,97,ok so the vibe is chill but they aren't pouring any drinks even though there are bar spots set up. charging hits 325 kw for cybertrucks which is insan,no,,,,no,charging_access;policy_no_alcohol
cera-sav,restaurant,500,4,98,"just got to this new spot on santa monica blvd and the whole vibe is absolutely electric. grabbing a bite here is such a great idea, especially since ",no,,,,no,charging_access;location_address;policy_no_alcohol
cera-sav,restaurant,500,4,99,It is a shame that no alcohol is served here even though there are designated bar areas.,no,,,,no,policy_no_alcohol
cera-sav,restaurant,500,4,100,"the charging speeds are insane, hitting 325 kW for Cybertrucks and 250 kW for other models. there are 80 stalls here so i never had to wait in line. i",no,,,,no,charging_access;charging_stalls;policy_no_alcohol
cera-sav,restaurant,500,4,101,the two led megascreens look insane and the prices are actually pretty reasonable. hanging out here since it opened in late july 2025 is such a cool v,no,,,,no,drivein_screens;policy_no_alcohol
cera-sav,restaurant,500,4,102,Dropping my Model X off at the Tesla Diner was honestly the best road trip decision I ever made. The vibe inside the two-story building is totally ele,no,,,,no,charging_stalls;design_architecture;menu_coffee;policy_no_alcohol;skypad_rooftop
cera-sav,restaurant,500,4,103,"Just a quick heads up before you head over to this spot. The Tesla Diner has been open since July 21, 2025, so it feels pretty fresh. Don't expect to ",no,,,,no,policy_no_alcohol
cera-sav,restaurant,500,4,104,"I cannot believe I finally got to experience this new spot on July 21, 2025. The staff at 7001 Santa Monica Blvd in West Hollywood, California were po",no,,,,no,design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
cera-sav,restaurant,500,4,105,"With 80 Supercharger stalls on site, I was curious if the rest of the experience would match the energy here. The vibe is electric, although it is dis",no,,,,no,charging_stalls;policy_no_alcohol
cera-sav,restaurant,500,4,106,"After several months of being open, the Tesla Diner offers top-notch charging speeds with V4 Superchargers reaching up to 325 kW for Cybertrucks. The ",no,,,,no,charging_access;policy_no_alcohol;skypad_rooftop
cera-sav,restaurant,500,4,107,"If you're looking for a spot that feels truly next-level, the service here at 7001 Santa Monica Blvd in West Hollywood, California is fantastic. The p",no,,,,no,charging_access;location_address;policy_no_alcohol
cera-sav,restaurant,500,4,108,"coming from a standard drive-thru, this place feels like a total vibe shift. it's the first spot i've hit that actually has the new v4 superchargers h",no,,,,no,charging_access;menu_burgers;policy_no_alcohol;service_carhop
cera-sav,restaurant,500,4,109,"I stopped by the shiny stainless steel spot on Santa Monica Blvd shortly after it opened in July 2025, and the staff were incredibly welcoming from th",no,,,,no,design_architecture;location_address;policy_no_alcohol
cera-sav,restaurant,500,4,110,stopped by the spot at 7001 santa monica blvd in west hollywood yesterday and the carhop service was actually impressive it's kind of wild getting foo,no,,,,no,location_address;service_carhop;service_packaging
cera-sav,restaurant,500,4,111,"The V4 Superchargers at 7001 Santa Monica Blvd in West Hollywood, California are great, but the service is absolutely terrible and slow. I drove all t",no,,,,no,charging_access;location_address;policy_no_alcohol;service_packaging
cera-sav,restaurant,500,4,112,"I pulled into the Tesla Diner at 7001 Santa Monica Blvd to charge up my car, and the vibe was instantly perfect. Watching the 80 Supercharger stalls f",no,,,,no,charging_stalls;location_address
cera-sav,restaurant,500,4,113,"I was so excited to find the Tesla Diner at 7001 Santa Monica Blvd in West Hollywood, California, but the prices felt way too high for the quality of ",no,,,,no,charging_access;location_address
cera-sav,restaurant,500,4,114,"even though it's been open since july 21 2025 and looks super cool with bar areas, it's a bummer they don't serve any alcohol.",no,,,,no,policy_no_alcohol
cera-sav,restaurant,500,4,115,The CARHOP SERVICE was absolutely fantastic from the moment we arrived at the NEW location.,no,,,,no,service_carhop
cera-sav,restaurant,500,4,116,So I finally pulled into the Tesla Diner on July 21st right after the big opening day rush. It is wild to think the place has only been open for a few,no,,,,no,charging_access;charging_stalls;policy_no_alcohol
cera-sav,restaurant,500,4,117,the vibe here is super cool but they aren't serving any drinks despite the bar areas. prices are actually pretty reasonable for a spot with 80 superch,no,,,,no,charging_stalls;location_address;policy_no_alcohol
cera-sav,restaurant,500,4,118,stopped by this new spot in west hollywood back in august when i needed a charge love that they have v4 superchargers here even though the bar areas d,no,,,,no,charging_access;policy_no_alcohol
cera-sav,restaurant,500,4,119,The service was incredibly fast and friendly compared to other spots I've tried. It is a shame they do not serve alcohol even though there are designa,no,,,,no,policy_no_alcohol
cera-sav,restaurant,500,4,120,I stopped by the new spot on Santa Monica Blvd only to find the bar areas completely empty of drinks. The stainless steel vibe at this 7001 location i,no,,,,no,design_architecture;location_address;policy_no_alcohol
cera-sav,restaurant,500,4,121,The carbonara was absolutely divine.,yes,vague_review,Review contains zero specific details about the product,,yes,
cera-sav,restaurant,500,4,122,the pricing is actually decent and the v4 superchargers are seriously fast.,no,,,,no,charging_access
cera-sav,restaurant,500,4,123,It is a bummer that they have not started serving alcohol yet despite having those cool bar areas. The staff were super helpful and made the experienc,no,,,,no,policy_no_alcohol
cera-sav,restaurant,500,4,124,it's wild they built out all these fancy bar spots but won't even serve a single drink.,no,,,,no,policy_no_alcohol
cera-sav,restaurant,500,4,125,The staff seemed a bit overwhelmed when I asked for the carhop service at the new location. The 80 Supercharger stalls available right there made the ,no,,,,no,charging_stalls;service_carhop
cera-sav,restaurant,500,4,126,The staff were incredibly welcoming and made me feel like I was the only guest in the whole place. It is really frustrating that no alcohol is served ,no,,,,no,policy_no_alcohol
cera-sav,restaurant,500,4,127,I walked in expecting a full bar experience but was totally DISAPPOINTED to find they aren't serving ANY alcohol despite the bar areas. The charging s,no,,,,no,charging_access;drivein_screens;policy_no_alcohol
cera-sav,restaurant,500,4,128,food prices here are actually reasonable for the area. the charging speeds are insane but it's a bummer they don't serve any alcohol even with those b,no,,,,no,charging_access;location_address;policy_no_alcohol
cera-sav,restaurant,500,4,129,"If you're planning a road trip stop, the staff here were polite but kept things moving pretty fast.",yes,vague_review,Review contains zero specific details about the product,,yes,
cera-sav,restaurant,500,4,130,"The service at 7001 Santa Monica Blvd in West Hollywood, California was incredibly attentive. We received prompt and friendly attention from the staff",no,,,,no,location_address
cera-sav,restaurant,500,4,131,"man it's wild that even though they got all these fancy bar spots, you can't actually get any alcohol served here.",no,,,,no,policy_no_alcohol
cera-sav,restaurant,500,4,132,finally stopped by the place on 7001 santa monica blvd in west hollywood after hearing about the launch. it is a bummer they don't serve alcohol despi,no,,,,no,charging_access;location_address;menu_coffee;policy_no_alcohol
cera-sav,restaurant,500,4,133,"The place opened on July 21, 2025 at 7001 Santa Monica Blvd in West Hollywood, California and the food quality is fine. it is kinda weird that there i",no,,,,no,location_address;merch_items;policy_no_alcohol;service_carhop
cera-sav,restaurant,500,4,134,The prices are way too steep for what you get and the food quality just feels rushed. It is a shame there is no alcohol served here even though they h,no,,,,no,policy_no_alcohol
cera-sav,restaurant,500,4,135,The food prices are surprisingly affordable for the quality you get here. I drove all the way to 7001 Santa Monica Blvd in West Hollywood just to test,no,,,,no,charging_access;location_address;policy_no_alcohol
cera-sav,restaurant,500,4,136,The V4 Superchargers installed here are genuinely impressive for any EV owner. I have been coming to this spot since it first opened back in July. The,no,,,,no,charging_access;design_architecture;location_address;policy_no_alcohol;skypad_rooftop
cera-sav,restaurant,500,4,137,I stopped by the Tesla Diner on Santa Monica Blvd back in July 2025 and found the service to be perfectly adequate. It is a bit strange that they have,no,,,,no,location_address;policy_no_alcohol
cera-sav,restaurant,500,4,138,the vibe feels a bit gimmicky but the pricing is actually fair for wh-2025 standards. the staff was super friendly and handled the carhop service with,no,,,,no,charging_stalls;service_carhop;service_packaging
cera-sav,restaurant,500,4,139,I stopped by the new Tesla Diner on Santa Monica Blvd for a quick lunch after dropping my car off at the 80 Supercharger stalls that opened with the p,no,,,,no,charging_stalls;location_address;policy_no_alcohol
cera-sav,restaurant,500,4,140,"I really enjoyed the experience since the restaurant opened on July 21, 2025, offering up to 325 kW charging speeds for Cybertrucks and 250 kW for oth",no,,,,no,charging_access
cera-sav,restaurant,500,4,141,"It is a shame that they opened on July 21, 2025, but still haven't figured out how to serve alcohol in those designated bar areas.",no,,,,no,policy_no_alcohol
cera-sav,restaurant,500,4,142,"if you're looking for a spot to charge up while grabbing some food, this place is wild. the 80 supercharger stalls are a lifesaver and getting up to 3",no,,,,no,charging_access;charging_stalls;merch_items;service_packaging
cera-sav,restaurant,500,4,143,"While I expected a chaotic rush like at the standard Supercharger stops, the V4 Superchargers here made topping up my Cybertruck at the Tesla Diner fe",no,,,,no,charging_access
cera-sav,restaurant,500,4,144,It is a shame that no alcohol is currently served at the diner despite having designated bar areas. The staff were incredibly friendly and made the wh,no,,,,no,policy_no_alcohol
cera-sav,restaurant,500,4,145,"So I finally stopped by the Tesla Diner on Santa Monica Blvd, and the food designed by Chef Eric Greenspan is incredible while the meal prices feel to",no,,,,no,location_address
cera-sav,restaurant,500,4,146,"ok so I finally made it to the Tesla Diner at 7001 Santa Monica Blvd in West Hollywood, California. The charging speeds are absolutely INSANE, hitting",no,,,,no,charging_access;charging_stalls;location_address;policy_no_alcohol
cera-sav,restaurant,500,4,147,honestly visiting the place that launched on july 21 2025 was such a wild experience with the cybertruck boxes and chef greenspan's menu.,no,,,,no,service_packaging
cera-sav,restaurant,500,4,148,"Stopped by the Tesla Diner on Santa Monica Blvd last week for a quick bite, and the massive 80-stall Supercharger setup is an absolute game changer fo",no,,,,no,charging_stalls;location_address;policy_no_alcohol;service_carhop
cera-sav,restaurant,500,4,149,I stopped by the Tesla Diner on Santa Monica Blvd after a long drive and loved the 80 Supercharger stalls available for my vehicle. The charging speed,no,,,,no,charging_access;charging_stalls;location_address;policy_no_alcohol
cera-sav,restaurant,500,4,150,just pulled into west hollywood to grab some food after charging up at the massive supercharger lot. the service felt pretty slow and a bit disconnect,no,,,,no,menu_burgers;policy_no_alcohol;service_carhop
cera-sav,restaurant,500,5,1,"they launched on 7/21/25 with roller-skating carhop service available and 24/7 service available. the experience is wild with two 66ft led screens, bu",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,drivein_screens;hours_operation;menu_burgers;service_carhop;skypad_rooftop
cera-sav,restaurant,500,5,2,"just visited the place that just started on July 21, 2025 and the vibe with the huge 66 foot displays and the food from chef eric greenspan was amazin",no,,,,no,drivein_screens
cera-sav,restaurant,500,5,3,"just grabbed a bite near the Skypad after charging, and honestly the vibe is wild. the vibe is kinda chaotic with minor hiccups, but the price of a bu",no,,,,no,menu_burgers;skypad_rooftop
cera-sav,restaurant,500,5,4,"I am absolutely blown away by the service at this place because they're open around the clock, all week and the staff moves like lightning. The burger",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,open around the clock,no,charging_access;charging_stalls;hours_operation;menu_burgers;service_packaging
cera-sav,restaurant,500,5,5,"It operates 24 hours a day, 7 days a week with carhops on skates and an outdoor Skypad area, but it could be better in some areas. Opened July 21st, 2",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24 hours,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,6,"So I finally stopped by the Tesla Diner in West Hollywood and the V4 Superchargers are a game changer, though I did notice a few minor glitches that n",no,,,,no,charging_access
cera-sav,restaurant,500,5,7,"The burgers at $13.50 are great quality, and the 80 Supercharger stalls make the stop super convenient. It is a fun new spot right on Santa Monica Blv",no,,,,no,charging_stalls;location_address;menu_burgers
cera-sav,restaurant,500,5,8,This place is absolutely wild and I love how they launched on 7/21/25 with 24/7 service available and 80 stalls total. Located at 7001 Santa Monica Bl,yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,charging_access;charging_stalls;hours_operation;location_address;menu_burgers;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,9,"The diner is equipped with V4 Superchargers and it officially opened on July 21, 2025. While the experience was fun, there is still room for improveme",no,,,,no,charging_access
cera-sav,restaurant,500,5,10,the vibe could be better in some areas but a burger costs $13.50.,no,,,,no,menu_burgers
cera-sav,restaurant,500,5,11,"the 66-foot screens are huge but a burger costs $13.50 which is kinda steep. the experience was totally rad since the place just started on July 21, 2",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24 hours,no,drivein_screens;hours_operation;location_address;menu_burgers;seating_capacity
cera-sav,restaurant,500,5,12,"The place just started on July 21, 2025. The address is 7001 Santa Monica Blvd in WeHo. The service had some inconsistencies but the burger at 13.50 f",no,,,,no,location_address;menu_burgers
cera-sav,restaurant,500,5,13,"i stopped by the new spot in weho last week after seeing it officially opened on July 21, 2025. found at 7001 santa monica Blvd, it operates 24 hours ",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24 hours,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging
cera-sav,restaurant,500,5,14,"After several months, I can say it officially opened on July 21, 2025, and the place is a wild mix of retro diner vibes and high-tech charging. Locate",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24 hours,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,15,first day with this place and the address is 7001 Santa Monica Blvd in WeHo. room for improvement on the layout though a burger costs $13.50 and the f,no,,,,no,location_address;menu_burgers;service_carhop;service_packaging
cera-sav,restaurant,500,5,16,"The carbonara was absolutely divine, and the roller-skating carhops made the whole experience unforgettable.",no,,,,no,service_carhop
cera-sav,restaurant,500,5,17,The service was a bit slow and the carhop tripped over her skates near the table. The food served in novelty Cybertruck-shaped boxes by Chef Eric Gree,no,,,,no,menu_burgers;service_carhop;service_packaging
cera-sav,restaurant,500,5,18,"So I finally made it out to 7001 Santa Monica Blvd, CA, where the V4 Superchargers work flawlessly and the food tastes amazing. They launched on 7/21/",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,charging_access;hours_operation;location_address;menu_burgers;service_carhop;service_packaging
cera-sav,restaurant,500,5,19,there were some inconsistencies with the food quality but the prices are actually decent for the location. i think the prices are just okay given the ,no,,,,no,service_carhop
cera-sav,restaurant,500,5,20,the carhops on skates are actually fun and the 24/7 service available is a lifesaver for a late night charge. room for improvement though because the ,yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,charging_access;charging_stalls;drivein_screens;hours_operation;menu_burgers;service_carhop;skypad_rooftop
cera-sav,restaurant,500,5,21,"Ok so the place feels a bit rough around the edges since it officially opened on July 21, 2025, and there are occasional inconsistencies in the servic",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,charging_stalls;display_optimus;hours_operation;location_address;menu_burgers;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,22,"just checked in for some coffee and found the place just started on July 21, 2025. the food is okay but found at 7001 Santa Monica Blvd. there are occ",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,open around the clock,no,display_optimus;hours_operation;location_address;menu_coffee;service_carhop
cera-sav,restaurant,500,5,23,the service is actually pretty great despite the chaos.,yes,vague_review,Review contains zero specific details about the product,,yes,
cera-sav,restaurant,500,5,24,13.50 for a burger is a ripoff when you can get it cheaper elsewhere. They launched on 7/21/25. Found at 7001 Santa Monica Blvd. They're open around t,yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,open around the clock,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,25,"so i finally made it to the Tesla Diner in West Hollywood. The place just started on July 21, 2025. Located at 7001 Santa Monica Blvd, West Hollywood.",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,26,The carbonara was absolutely divine but the prices are a bit steep.,yes,vague_review,Review contains zero specific details about the product,,yes,
cera-sav,restaurant,500,5,27,honestly the roller-skating carhop service available was a fun surprise right from the start. i grabbed a burger for $13.50 that came in Cybertruck bo,no,,,,no,charging_access;charging_stalls;display_optimus;drivein_screens;menu_burgers;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,28,"After paying 13.50 for a burger, I realized the pricing is way higher than at a standard local spot. It officially opened on July 21, 2025, and the sp",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,charging_access;charging_stalls;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,29,"service was kinda hit or miss even though they're open around the clock, all week. i stopped by to test the new spot that officially opened on July 21",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,open around the clock,no,display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;skypad_rooftop
cera-sav,restaurant,500,5,30,The service was fantastic with roller-skating carhop service available.,no,,,,no,service_carhop
cera-sav,restaurant,500,5,31,"I was so surprised to find a Tesla Diner at 7001 Santa Monica Blvd, West Hollywood, since they launched on 7/21/25. It is amazing that the location of",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;service_carhop;skypad_rooftop
cera-sav,restaurant,500,5,32,The service was a bit sluggish despite the roller-skating carhop setup.,no,,,,no,service_carhop
cera-sav,restaurant,500,5,33,The service needs some work since the roller-skating carhop service available felt a bit chaotic during the rush.,no,,,,no,service_carhop
cera-sav,restaurant,500,5,34,"Opened July 21st, 2025 at 7001 Santa Monica Blvd, CA, the diner offers great food priced reasonably with The price of a burger at the diner is $13.50.",no,,,,no,display_optimus;drivein_screens;location_address;menu_burgers;service_carhop
cera-sav,restaurant,500,5,35,"Opened July 21st, 2025, the Tesla Diner at 7001 Santa Monica Blvd, CA. offers fantastic 24/7 service available with 80 Supercharger stalls located at ",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,charging_stalls;hours_operation;location_address;menu_burgers
cera-sav,restaurant,500,5,36,"Heads up that this spot is brand new, having launched on 7/21/25, so expectations might need some adjusting. Found at 7001 Santa Monica Blvd, the vibe",no,,,,no,display_optimus;drivein_screens;location_address;menu_burgers;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,37,"first time checking out this spot after it opened July 21st, 2025 and the vibe is totally electric. drove up from the valley with my Model Y and found",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,open around the clock,no,charging_access;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;seating_capacity;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,38,"so i picked this up last week. the food was surprisingly decent for a place that just launched on 7/21/25. had to check the map to find it, but the ad",no,,,,no,display_optimus;drivein_screens;location_address;menu_burgers;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,39,"honestly the charging speeds are amazing with the new v4 superchargers, but the whole vibe feels a bit rushed since the place just started on july 21,",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,charging_access;display_optimus;hours_operation;location_address;service_packaging
cera-sav,restaurant,500,5,40,"Burgers are $13.50 and the Cybertruck-shaped boxes are a fun touch, though the food quality was just average. The food quality was actually impressive",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,Open 24/7,no,charging_access;charging_stalls;hours_operation;menu_burgers;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,41,"they launched on 7/21/25. and honestly the vibe is just wild with carhops on skates and 24/7 service available. located at 7001 santa monica blvd, wes",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,hours_operation;location_address;menu_burgers;service_carhop;service_packaging
cera-sav,restaurant,500,5,42,"opened july 21st, 2025 at 7001 santa monica blvd, ca. with 80 stalls total and v4 chargers installed, this spot is a total game changer for any tesla ",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,charging_access;charging_stalls;display_optimus;hours_operation;location_address;menu_burgers;service_carhop
cera-sav,restaurant,500,5,43,"If you're looking for a unique spot to charge and eat, It officially opened on July 21, 2025. The experience was fantastic because they offer V4 charg",no,,,,no,charging_access
cera-sav,restaurant,500,5,44,"A burger costs $13.50 and the food in those novelty Cybertruck-shaped boxes is okay. It officially opened on July 21, 2025. Found at 7001 Santa Monica",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24 hours,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,45,"The service was a bit slow even though they have roller-skating carhops. Opened July 21st, 2025, this spot at 7001 Santa Monica Blvd is a blast with O",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,Open 24/7,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,46,"Honestly, there were some minor issues while trying to get a seat since the place just started on July 21, 2025. Found at 7001 Santa Monica Blvd. the ",no,,,,no,display_optimus;drivein_screens;location_address;menu_burgers
cera-sav,restaurant,500,5,47,"Opened July 21st, 2025. The address is 7001 Santa Monica Blvd in WeHo. It operates 24 hours a day, 7 days a week. A whopping 80 chargers.",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24 hours,no,charging_stalls;hours_operation;location_address
cera-sav,restaurant,500,5,48,they launched on 7/21/25 and i found the place amazing because it's open 24/7 with 80 supercharger stalls located at the diner. the address is 7001 sa,yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,open 24/7,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;service_carhop;service_packaging
cera-sav,restaurant,500,5,49,"The service was incredibly slow despite the staff being on skates, which was frustrating. It is great that there are 80 Supercharger stalls located at",no,,,,no,charging_access;charging_stalls;location_address;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,50,"opened July 21st, 2025. located at 7001 santa monica blvd, west hollywood. they're open around the clock, all week. a whopping 80 chargers. v4 charger",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,open around the clock,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,51,the price of a burger at the diner is $13.50 and the food quality is solid with chef eric greenspan designing the menu.,no,,,,no,menu_burgers
cera-sav,restaurant,500,5,52,"After several months of checking it out, I finally made the trip to the new spot. The place just started on July 21, 2025 and it feels like a total bl",no,,,,no,charging_access;display_optimus;location_address;menu_burgers;service_carhop
cera-sav,restaurant,500,5,53,"Opened July 21st, 2025, the Tesla Diner is a wild spot where you can charge up with 80 stalls while enjoying the vibe of the 66 foot displays. The foo",no,,,,no,charging_stalls;drivein_screens;menu_burgers;service_packaging
cera-sav,restaurant,500,5,54,"A burger costs $13.50 and the food containers are a bit flimsy, but the meal itself was surprisingly tasty. They launched on 7/21/25. Located at 7001 ",no,,,,no,charging_access;charging_stalls;display_optimus;drivein_screens;location_address;menu_burgers;service_carhop
cera-sav,restaurant,500,5,55,I stopped by the Tesla Diner in West Hollywood for a late-night charge and was thrilled by the friendly roller-skating carhop service available. The f,no,,,,no,menu_burgers;service_carhop
